playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,W,L,GS,CG,SHO,SV,IPouts,ER,HR_right,BAOpp,ERA,WP,BK,BFP,GF,Training_Validation
zumayjo01,2009,735000.0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,93,17,5,0.274,4.94,1,0,149,5,Training
hudsoti01,2007,8500000.0,1,34,0,76,6,20,3,0,0,9,0,0,3,18,0,0,4,0,1,16,10,34,1,1,0,673,83,10,0.261,3.33,5,2,925,0,Training
jacksau01,2013,3500000.0,1,129,0,552,99,150,30,7,12,49,8,4,52,129,0,4,3,3,12,,,,,,,,,,,,,,,,Training
howarry01,2006,355000.0,1,159,0,581,104,182,25,1,58,149,0,0,108,181,37,9,0,6,7,,,,,,,,,,,,,,,,Training
norride01,2015,545000.0,1,147,0,515,65,129,33,2,14,62,4,1,35,131,1,6,0,1,5,,,,,,,,,,,,,,,,Training
norride01,2015,545000.0,1,147,0,515,65,129,33,2,14,62,4,1,35,131,1,6,0,1,5,,,,,,,,,,,,,,,,Training
hartco01,2010,4800000.0,1,145,0,558,91,158,34,4,31,102,7,6,45,140,2,6,0,5,14,,,,,,,,,,,,,,,,Training
tollesh01,2016,3275000.0,1,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,11,109,31,8,0.338,7.68,1,0,168,19,Validation
johnske05,2012,6375000.0,1,142,0,507,61,114,19,2,16,55,14,2,62,159,4,5,2,4,8,,,,,,,,,,,,,,,,Training
francbe01,2011,1175000.0,1,100,0,250,24,61,10,1,6,34,4,4,33,42,1,5,2,3,5,,,,,,,,,,,,,,,,Training
woodtr01,2014,3900000.0,1,41,0,56,9,13,2,0,3,10,0,0,1,17,0,2,7,0,1,8,13,31,0,0,0,521,97,20,0.277,5.03,2,0,781,0,Training
abreujo02,2015,8666000.0,1,154,0,613,88,178,34,3,30,101,0,0,39,140,11,15,0,1,16,,,,,,,,,,,,,,,,Training
canhama01,2016,512500.0,1,16,0,41,4,5,0,0,3,6,0,1,0,20,0,1,1,1,1,,,,,,,,,,,,,,,,Validation
canhama01,2016,512500.0,1,16,0,41,4,5,0,0,3,6,0,1,0,20,0,1,1,1,1,,,,,,,,,,,,,,,,Validation
canhama01,2016,512500.0,1,16,0,41,4,5,0,0,3,6,0,1,0,20,0,1,1,1,1,,,,,,,,,,,,,,,,Validation
snellia01,2006,330000.0,1,37,0,54,2,3,1,0,0,2,0,0,2,28,0,0,9,0,1,14,11,32,0,0,0,558,98,29,0.277,4.74,8,0,813,0,Training
paredji01,2015,515000.0,1,104,0,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,,,,,,,,,,,,,,,,Training
paredji01,2015,515000.0,1,104,0,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,,,,,,,,,,,,,,,,Training
paredji01,2015,515000.0,1,104,0,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,,,,,,,,,,,,,,,,Training
sweenry01,2011,1400000.0,1,108,0,264,34,70,11,3,1,25,1,1,33,48,3,0,1,1,7,,,,,,,,,,,,,,,,Training
swishni01,2015,15000000.0,3,76,0,219,14,43,9,0,6,25,0,0,35,54,1,3,0,3,9,,,,,,,,,,,,,,,,Training
swishni01,2015,15000000.0,3,76,0,219,14,43,9,0,6,25,0,0,35,54,1,3,0,3,9,,,,,,,,,,,,,,,,Training
swishni01,2015,15000000.0,3,76,0,219,14,43,9,0,6,25,0,0,35,54,1,3,0,3,9,,,,,,,,,,,,,,,,Training
fienca01,2013,500000.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,186,27,9,0.225,3.92,2,0,244,20,Training
worleva01,2013,525000.0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,146,39,9,0.381,7.21,1,0,234,0,Training
pedrodu01,2016,12642511.0,1,154,0,633,105,201,36,1,15,74,7,4,61,73,0,0,1,3,24,,,,,,,,,,,,,,,,Validation
hernafe02,2013,20557143.0,1,31,0,5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,12,10,31,0,0,0,613,69,15,0.242,3.04,13,0,823,0,Training
teherju01,2015,1000000.0,1,33,0,52,0,5,0,0,0,2,0,0,2,9,0,0,14,0,0,11,8,33,0,0,0,602,90,27,0.253,4.04,2,0,843,0,Training
washiri01,2008,390000.0,1,14,0,19,2,3,2,0,0,3,0,0,3,6,0,0,0,0,1,,,,,,,,,,,,,,,,Training
delgaca01,2007,14500000.0,1,139,0,538,71,139,30,0,24,87,4,0,52,118,8,11,0,6,12,,,,,,,,,,,,,,,,Training
kouzmke01,2007,380800.0,1,145,0,484,57,133,30,2,18,74,1,0,32,94,2,10,2,6,9,,,,,,,,,,,,,,,,Training
broxtjo01,2009,1825000.0,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,36,228,22,4,0.165,2.61,2,0,300,58,Training
calhoko01,2013,491000.0,1,58,0,195,29,55,7,2,8,32,2,2,21,41,0,1,0,5,6,,,,,,,,,,,,,,,,Training
calhoko01,2013,491000.0,1,58,0,195,29,55,7,2,8,32,2,2,21,41,0,1,0,5,6,,,,,,,,,,,,,,,,Training
deazaal01,2016,5750000.0,1,130,0,234,31,48,9,0,6,25,4,3,26,67,1,5,1,1,5,,,,,,,,,,,,,,,,Validation
jonesto02,2006,5792956.0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,37,192,28,4,0.276,3.94,2,0,272,56,Training
chaveer01,2012,900000.0,1,113,0,278,36,78,12,0,16,37,0,0,30,59,3,1,0,4,10,,,,,,,,,,,,,,,,Training
machije01,2015,527500.0,3,59,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,174,33,8,0.507,10.23,3,0,257,17,Training
machije01,2015,527500.0,3,59,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,174,33,8,0.507,10.23,3,0,257,17,Training
rosarwi01,2014,502000.0,1,106,0,382,46,102,25,0,13,54,1,0,23,70,5,0,0,5,17,,,,,,,,,,,,,,,,Training
rosarwi01,2014,502000.0,1,106,0,382,46,102,25,0,13,54,1,0,23,70,5,0,0,5,17,,,,,,,,,,,,,,,,Training
cashnan01,2016,7150000.0,3,28,0,34,3,6,0,0,0,1,0,0,3,13,0,0,3,0,0,5,11,27,0,0,0,396,77,19,0.565,10.74,3,0,588,1,Validation
cashnan01,2016,7150000.0,3,28,0,34,3,6,0,0,0,1,0,0,3,13,0,0,3,0,0,5,11,27,0,0,0,396,77,19,0.565,10.74,3,0,588,1,Validation
leecl02,2006,406200.0,1,33,0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,14,11,33,1,0,0,602,98,29,0.278,4.4,3,0,882,0,Training
pennicl01,2013,1750000.0,1,96,0,269,25,65,13,1,1,18,2,0,26,54,5,1,2,1,7,,,,,,,,,,,,,,,,Training
pennicl01,2013,1750000.0,1,96,0,269,25,65,13,1,1,18,2,0,26,54,5,1,2,1,7,,,,,,,,,,,,,,,,Training
pennicl01,2013,1750000.0,1,96,0,269,25,65,13,1,1,18,2,0,26,54,5,1,2,1,7,,,,,,,,,,,,,,,,Training
ramirho01,2007,2650000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,20,0,0,0,294,78,13,0.337,7.16,1,0,459,0,Training
sotoge01,2008,401000.0,1,141,0,494,66,141,35,2,23,86,0,1,62,121,6,2,0,5,11,,,,,,,,,,,,,,,,Training
bulgeja01,2010,418000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0.269,4.88,1,0,111,5,Training
hunteto01,2012,18500000.0,1,140,0,534,81,167,24,1,16,92,9,1,38,133,1,8,1,3,15,,,,,,,,,,,,,,,,Training
buehrma01,2012,7000000.0,1,31,0,67,2,3,1,0,0,1,0,0,0,29,0,0,4,0,1,13,13,31,1,0,0,607,84,26,0.258,3.74,2,0,828,0,Training
bayja01,2012,18125000.0,1,70,0,194,21,32,2,0,8,20,5,1,19,58,0,0,0,2,3,,,,,,,,,,,,,,,,Training
leagubr01,2012,5000000.0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,15,216,25,1,0.464,5.93,4,0,301,39,Training
schepta01,2013,493600.0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,230,16,6,0.214,1.88,4,0,302,11,Training
blanche01,2010,750000.0,1,50,0,130,10,28,5,0,2,8,1,0,11,26,2,0,0,3,1,,,,,,,,,,,,,,,,Training
byrdati01,2009,1000000.0,1,76,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,184,22,10,0.178,3.23,2,0,261,8,Training
smoltjo01,2008,14000000.0,1,6,0,8,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,3,2,5,0,0,0,84,8,2,0.229,2.57,2,0,117,0,Training
suzukic01,2009,18000000.0,1,146,0,639,88,225,31,4,11,46,26,9,32,71,15,4,2,1,1,,,,,,,,,,,,,,,,Training
rlealse01,2006,327000.0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,140,23,10,0.274,4.44,0,0,203,14,Training
morneju01,2013,15000000.0,3,152,0,572,62,148,36,0,17,77,0,0,50,110,4,7,0,6,12,,,,,,,,,,,,,,,,Training
morneju01,2013,15000000.0,3,152,0,572,62,148,36,0,17,77,0,0,50,110,4,7,0,6,12,,,,,,,,,,,,,,,,Training
bennega01,2008,825000.0,1,10,0,21,1,4,1,0,1,4,0,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,Training
butlebi03,2010,470000.0,1,158,0,595,77,189,45,0,15,78,0,0,69,78,8,5,0,9,32,,,,,,,,,,,,,,,,Training
kratzer01,2014,510200.0,3,47,0,110,12,24,4,0,5,13,0,0,4,22,1,0,0,1,4,,,,,,,,,,,,,,,,Training
kratzer01,2014,510200.0,3,47,0,110,12,24,4,0,5,13,0,0,4,22,1,0,0,1,4,,,,,,,,,,,,,,,,Training
gonzaed01,2007,387500.0,1,32,0,21,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,8,4,12,0,0,0,306,57,18,0.276,5.03,5,1,437,5,Training
campsh01,2006,335000.0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,225,39,9,0.313,4.68,4,0,328,15,Training
furcara01,2007,13730196.0,1,138,0,581,87,157,23,4,6,47,25,6,55,68,3,1,2,3,11,,,,,,,,,,,,,,,,Training
howarry01,2007,900000.0,1,144,0,529,94,142,26,0,47,136,1,0,107,199,35,5,0,7,13,,,,,,,,,,,,,,,,Training
marsolo01,2012,491700.0,1,70,0,195,27,44,8,2,0,13,4,2,36,44,0,1,2,1,10,,,,,,,,,,,,,,,,Training
francju02,2010,400000.0,1,36,0,55,3,15,3,0,1,7,0,1,4,20,0,0,0,0,2,,,,,,,,,,,,,,,,Training
archech01,2014,500000.0,1,32,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,9,32,0,0,0,584,72,12,0.243,3.33,8,0,822,0,Training
izturma01,2007,440000.0,1,102,0,336,47,97,17,2,6,51,7,1,33,39,2,0,1,4,4,,,,,,,,,,,,,,,,Training
matsuhi01,2007,13000000.0,1,143,0,547,100,156,28,4,25,103,4,2,73,73,2,3,0,10,9,,,,,,,,,,,,,,,,Training
ramiral03,2011,2750000.0,1,158,0,614,81,165,31,2,15,70,7,5,51,84,1,6,8,5,19,,,,,,,,,,,,,,,,Training
gutiefr01,2013,7312500.0,1,41,0,145,18,36,7,0,10,24,3,1,5,43,0,0,1,0,2,,,,,,,,,,,,,,,,Training
barreja01,2016,507500.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,178,23,6,0.218,3.49,4,0,250,12,Validation
garcija01,2016,6500000.0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,31,174,23,8,0.235,3.57,4,2,241,44,Validation
thursjo01,2009,475000.0,1,124,0,267,27,60,17,4,1,25,4,2,33,56,5,3,3,1,9,,,,,,,,,,,,,,,,Training
hoffpmi01,2009,407500.0,1,105,0,234,28,56,12,1,10,35,1,0,20,46,1,1,0,2,3,,,,,,,,,,,,,,,,Training
bournmi01,2011,4400000.0,3,158,0,656,94,193,34,10,2,50,61,14,53,140,3,4,5,4,6,,,,,,,,,,,,,,,,Training
watsobr01,2006,327000.0,3,10,0,28,0,5,0,0,0,0,1,2,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,Training
stitema01,2015,510500.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,1,0.368,12.46,0,0,44,6,Training
pradoma01,2015,11000000.0,1,129,0,500,52,144,22,2,9,63,1,0,37,68,4,5,1,8,9,,,,,,,,,,,,,,,,Training
pradoma01,2015,11000000.0,1,129,0,500,52,144,22,2,9,63,1,0,37,68,4,5,1,8,9,,,,,,,,,,,,,,,,Training
gonzami02,2006,347000.0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,24,162,13,1,0.213,2.17,0,0,234,47,Training
liriafr01,2006,327000.0,1,28,0,5,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,12,3,16,0,0,1,363,29,9,0.205,2.16,9,1,473,2,Training
pedrodu01,2007,380000.0,1,139,0,520,86,165,39,1,8,50,7,1,47,42,1,7,5,2,8,,,,,,,,,,,,,,,,Training
barneda01,2011,417000.0,1,143,0,529,66,146,23,6,2,43,9,2,22,67,2,8,7,4,14,,,,,,,,,,,,,,,,Training
marcush01,2011,3950000.0,1,33,0,59,4,9,2,0,1,6,0,0,4,21,0,1,12,0,0,13,7,33,0,0,0,602,79,22,0.232,3.54,6,0,823,0,Training
derosma01,2007,2750000.0,1,149,0,502,64,147,28,3,10,72,1,2,58,93,2,7,3,4,17,,,,,,,,,,,,,,,,Training
odayda01,2016,5854712.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,93,13,6,0.214,3.77,0,0,131,6,Validation
kennejo04,2007,2800000.0,6,39,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,4,9,16,0,0,0,332,59,9,0.848,29.76,9,0,501,6,Training
bournmi01,2007,380000.0,1,105,0,119,29,33,3,3,1,6,18,1,13,21,2,0,1,0,1,,,,,,,,,,,,,,,,Training
leede02,2011,7250000.0,3,113,0,435,55,116,17,2,19,59,2,1,33,110,2,6,0,3,14,,,,,,,,,,,,,,,,Training
bastaan01,2015,3100000.0,1,66,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,1,172,19,4,0.188,2.98,8,0,239,18,Training
willido03,2006,4350000.0,1,35,0,64,8,11,0,1,3,10,0,0,6,13,0,0,6,0,0,12,12,34,4,1,0,670,96,21,0.274,3.87,6,1,975,0,Training
lopezjo01,2008,1750000.0,1,159,0,644,80,191,41,1,17,89,6,3,27,67,5,1,6,9,14,,,,,,,,,,,,,,,,Training
colonba01,2013,3000000.0,1,30,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,6,30,3,3,0,571,56,14,0.264,2.65,1,0,769,0,Training
milleco01,2008,400000.0,1,31,0,60,4,5,0,0,1,5,0,0,5,15,0,0,1,1,2,,,,,,,,,,,,,,,,Training
ramirar01,2012,6000000.0,1,149,0,570,92,171,50,3,27,105,9,2,44,82,3,12,0,4,14,,,,,,,,,,,,,,,,Training
oltmi01,2014,502000.0,1,89,0,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3,,,,,,,,,,,,,,,,Training
oltmi01,2014,502000.0,1,89,0,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3,,,,,,,,,,,,,,,,Training
culbech01,2016,535000.0,1,34,0,67,6,20,3,0,1,7,1,0,1,13,0,0,0,0,2,,,,,,,,,,,,,,,,Validation
culbech01,2016,535000.0,1,34,0,67,6,20,3,0,1,7,1,0,1,13,0,0,0,0,2,,,,,,,,,,,,,,,,Validation
culbech01,2016,535000.0,1,34,0,67,6,20,3,0,1,7,1,0,1,13,0,0,0,0,2,,,,,,,,,,,,,,,,Validation
culbech01,2016,535000.0,1,34,0,67,6,20,3,0,1,7,1,0,1,13,0,0,0,0,2,,,,,,,,,,,,,,,,Validation
dejesda01,2007,2000000.0,1,157,0,605,101,157,29,9,7,58,10,4,64,83,7,23,7,4,10,,,,,,,,,,,,,,,,Training
gonzagi01,2012,3350000.0,1,32,0,64,2,6,1,0,1,4,0,0,1,25,0,0,9,1,0,21,8,32,2,1,0,598,64,9,0.206,2.89,10,1,822,0,Training
hollima01,2014,17000000.0,1,156,0,574,83,156,37,0,20,90,4,1,74,100,4,17,0,2,20,,,,,,,,,,,,,,,,Training
cedenxa01,2014,507800.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,0.333,3.86,0,0,30,4,Training
abreujo02,2016,11666667.0,1,159,0,624,67,183,32,1,25,100,0,2,47,125,7,15,0,9,21,,,,,,,,,,,,,,,,Validation
hinsker01,2013,1350000.0,1,52,0,52,2,9,3,0,1,6,0,0,6,17,0,0,0,0,2,,,,,,,,,,,,,,,,Training
gomezca01,2011,1500000.0,1,94,0,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2,,,,,,,,,,,,,,,,Training
rodriiv01,2007,10567639.0,1,129,0,502,50,141,31,3,11,63,2,2,9,96,1,1,1,2,16,,,,,,,,,,,,,,,,Training
wrighja01,2011,900000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,205,24,6,0.246,3.16,4,0,286,19,Training
thornma01,2012,5500000.0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,3,195,25,4,0.257,3.46,2,0,266,18,Training
villaca01,2016,1490314.0,1,51,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,2,0,0,0,1,222,49,17,0.297,5.96,2,0,321,11,Validation
redmomi01,2006,900000.0,1,47,0,179,20,61,13,0,0,23,0,0,4,18,0,4,1,2,9,,,,,,,,,,,,,,,,Training
heltoto01,2010,17775000.0,1,118,0,398,48,102,18,1,8,37,0,0,67,90,3,2,0,6,10,,,,,,,,,,,,,,,,Training
ravinjo01,2016,515000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0.065,0.93,2,0,35,4,Validation
tejadmi01,2008,14811414.0,1,158,0,632,92,179,38,3,13,66,7,7,24,72,4,6,1,3,32,,,,,,,,,,,,,,,,Training
anderga01,2006,10600000.0,1,141,0,543,63,152,28,2,17,85,1,0,38,95,11,0,0,7,8,,,,,,,,,,,,,,,,Training
rasmuco01,2015,8000000.0,1,137,0,432,67,103,23,2,25,61,2,1,47,154,0,2,1,3,6,,,,,,,,,,,,,,,,Training
welleto01,2008,1000000.0,1,33,0,58,2,9,0,0,0,5,0,0,1,29,0,0,12,1,0,13,9,32,0,0,0,575,79,25,0.245,3.71,7,1,807,0,Training
burrepa01,2006,9750000.0,1,144,0,462,80,119,24,1,29,95,0,0,98,131,5,3,0,4,11,,,,,,,,,,,,,,,,Training
suzukic01,2011,18000000.0,1,161,0,677,80,184,22,3,5,47,40,7,39,69,13,0,1,4,11,,,,,,,,,,,,,,,,Training
aybarwi01,2009,975000.0,1,105,0,296,38,75,12,0,12,41,1,0,34,54,2,2,1,3,4,,,,,,,,,,,,,,,,Training
vanslsc01,2014,507500.0,1,98,0,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3,,,,,,,,,,,,,,,,Training
vanslsc01,2014,507500.0,1,98,0,212,32,63,13,1,11,29,4,2,28,71,0,4,0,2,3,,,,,,,,,,,,,,,,Training
powella01,2011,420000.0,1,36,0,111,10,19,3,0,1,4,0,0,11,32,0,0,0,0,4,,,,,,,,,,,,,,,,Training
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
goinsry01,2016,520200.0,1,77,0,183,13,34,9,2,3,12,1,1,9,48,0,1,3,0,6,0,0,0,0,0,0,3,0,0,0.5,0.0,0,0,5,0,Validation
hellije01,2015,4275000.0,1,29,0,41,3,9,0,0,0,7,0,0,2,14,0,2,3,1,0,9,12,27,0,0,0,438,75,22,0.264,4.62,5,0,636,0,Training
lobatjo01,2016,1387500.0,1,39,0,99,10,23,3,1,3,8,0,0,12,18,1,1,1,1,4,,,,,,,,,,,,,,,,Validation
wolfra02,2007,7477969.0,1,20,0,30,1,5,2,0,0,2,0,0,4,13,0,0,3,0,0,9,6,18,0,0,0,308,54,10,0.273,4.73,4,0,458,0,Training
elartsc01,2006,4000000.0,1,20,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,9,20,0,0,0,344,68,26,0.267,5.34,3,0,501,0,Training
litscje01,2011,830000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,1,225,37,10,0.245,4.44,3,0,317,4,Training
cabreda01,2006,385000.0,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,10,26,2,1,0,444,78,11,0.241,4.74,17,1,662,0,Training
quallch01,2015,3000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,148,24,6,0.247,4.38,3,0,202,17,Training
syndeno01,2016,535375.0,1,31,0,58,6,11,3,0,3,6,0,0,7,34,0,0,2,0,1,14,9,30,0,0,0,551,53,11,0.243,2.6,10,1,744,0,Validation
coraal01,2007,2000000.0,1,83,0,207,30,51,10,5,3,18,1,1,7,23,2,9,7,2,5,,,,,,,,,,,,,,,,Training
kendrho01,2013,9100000.0,1,122,0,478,55,142,21,4,13,54,6,3,23,89,5,6,3,3,16,,,,,,,,,,,,,,,,Training
kendrho01,2013,9100000.0,1,122,0,478,55,142,21,4,13,54,6,3,23,89,5,6,3,3,16,,,,,,,,,,,,,,,,Training
quallch01,2008,1312500.0,1,77,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,0,0,9,221,23,4,0.224,2.81,6,0,300,21,Training
breslcr01,2013,2325000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,179,12,3,0.228,1.81,2,0,237,13,Training
durbich01,2013,850000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,16,4,0.357,9.0,0,0,81,3,Training
soriaal01,2014,18000000.0,1,67,0,226,22,50,15,0,6,23,1,0,6,71,1,2,0,4,3,,,,,,,,,,,,,,,,Training
siegrke01,2016,539000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,185,19,10,0.193,2.77,5,0,248,11,Validation
delarjo01,2016,12500000.0,1,27,0,38,4,7,0,0,0,6,0,0,2,14,0,1,1,0,0,8,9,24,0,0,0,402,82,23,0.293,5.51,7,1,614,0,Validation
santaer01,2011,8000000.0,1,33,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,33,4,1,0,686,86,26,0.241,3.38,10,1,949,0,Training
gonzaal02,2011,2500000.0,1,149,0,564,59,136,27,1,15,56,2,0,22,126,1,1,4,2,19,,,,,,,,,,,,,,,,Training
osullse01,2011,420500.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,175,47,10,0.328,7.25,3,0,273,1,Training
randajo01,2006,4000000.0,1,89,0,206,23,55,13,0,4,28,0,0,16,26,2,0,2,3,12,,,,,,,,,,,,,,,,Training
rolliji01,2012,11000000.0,1,156,0,632,102,158,33,5,23,68,30,5,62,96,2,0,2,3,9,,,,,,,,,,,,,,,,Training
ohse01,2016,2500000.0,1,76,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,3,0,0,0,19,239,17,5,0.19,1.92,3,0,313,35,Validation
jacobmi02,2008,395000.0,1,141,0,477,67,118,27,2,32,93,1,0,36,119,10,1,0,5,7,,,,,,,,,,,,,,,,Training
wainwad01,2012,9000000.0,1,33,0,66,5,8,2,0,1,4,0,0,3,32,0,0,3,0,1,14,13,32,3,2,0,596,87,15,0.259,3.94,5,2,831,0,Training
kazmisc01,2014,7000000.0,1,32,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,9,32,2,0,0,571,75,16,0.238,3.55,9,1,777,0,Training
mcdonjo03,2011,1500000.0,3,84,0,227,21,52,10,1,2,22,2,4,12,27,0,1,3,2,1,,,,,,,,,,,,,,,,Training
bellhe01,2011,7500000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,43,188,17,4,0.223,2.44,8,0,256,54,Training
guilljo01,2008,12000000.0,1,153,0,598,66,158,42,1,20,97,2,1,23,106,3,9,0,3,23,,,,,,,,,,,,,,,,Training
rossda01,2014,3100000.0,1,50,0,152,16,28,7,0,7,15,0,1,16,58,1,0,2,1,1,,,,,,,,,,,,,,,,Training
bradlmi01,2008,5250000.0,1,126,0,414,78,133,32,1,22,77,5,3,80,112,13,9,0,6,10,,,,,,,,,,,,,,,,Training
barneda01,2012,500000.0,1,156,0,548,73,139,26,4,7,44,6,1,33,58,1,3,3,1,11,,,,,,,,,,,,,,,,Training
davisch02,2012,488000.0,1,139,0,515,75,139,20,0,33,85,2,3,37,169,6,7,0,3,8,1,0,0,0,0,0,6,0,0,0.286,0.0,0,0,8,1,Training
schnebr01,2011,1625000.0,1,41,0,125,11,22,4,0,2,9,0,0,11,35,1,1,1,1,3,,,,,,,,,,,,,,,,Training
johnsni01,2007,5500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
duchsju01,2010,1750000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,84,9,3,0.255,2.89,2,0,116,0,Training
heisech01,2011,419000.0,1,120,0,279,44,71,9,1,18,50,6,1,19,78,3,5,1,4,1,,,,,,,,,,,,,,,,Training
encared01,2006,332500.0,1,117,0,406,60,112,33,1,15,72,6,3,41,78,3,13,0,3,9,,,,,,,,,,,,,,,,Training
tomasya01,2016,7500000.0,1,140,0,530,72,144,30,1,31,83,2,4,31,136,4,1,0,1,18,,,,,,,,,,,,,,,,Validation
